0,0
8.008008008008009e-10,0.0031447166580338753
1.6016016016016018e-9,0.006289308919370529
2.4024024024024024e-9,0.009433652392233545
3.2032032032032036e-9,0.012577622694687924
4.0040040040040044e-9,0.0157210954595603
4.804804804804805e-9,0.01886394633935859
5.605605605605606e-9,0.02200605101119083
6.406406406406407e-9,0.02514728518168309
7.207207207207208e-9,0.028287524591896172
8.008008008008009e-9,0.03142664502224097
8.80880880880881e-9,0.03456452229739227
9.60960960960961e-9,0.037701032291200795
1.0410410410410411e-8,0.04083605093160332
1.1211211211211212e-8,0.043969454205530625
1.2012012012012013e-8,0.04710111816381313
1.2812812812812814e-8,0.05023091892608397
1.3613613613613616e-8,0.05335873268567946
1.4414414414414415e-8,0.056484435714536416
1.5215215215215216e-8,0.05960790436808668
1.6016016016016018e-8,0.06272901509014801
1.681681681681682e-8,0.06584764441781181
1.761761761761762e-8,0.06896366898632679
1.841841841841842e-8,0.07207696553397915
1.921921921921922e-8,0.07518741090696834
2.0020020020020024e-8,0.07829488206427884
2.0820820820820822e-8,0.08139925608254717
2.1621621621621626e-8,0.08450041016092455
2.2422422422422424e-8,0.08759822162593449
2.3223223223223225e-8,0.09069256793632553
2.4024024024024027e-8,0.09378332668791857
2.4824824824824828e-8,0.09687037561844883
2.562562562562563e-8,0.09995359261240229
2.6426426426426427e-8,0.10303285570584628
2.722722722722723e-8,0.10610804309125396
2.8028028028028033e-8,0.10917903312232273
2.882882882882883e-8,0.11224570431878629
2.9629629629629632e-8,0.11530793537122007
3.043043043043043e-8,0.11836560514583988
3.1231231231231234e-8,0.12141859268929359
3.2032032032032035e-8,0.1244667772334458
3.2832832832832837e-8,0.12751003820015522
3.363363363363364e-8,0.13054825520604413
3.443443443443444e-8,0.13358130806726065
3.523523523523524e-8,0.13660907680423293
3.6036036036036035e-8,0.13963144164641503
3.683683683683684e-8,0.14264828303702487
3.7637637637637644e-8,0.1456594816377736
3.843843843843844e-8,0.14866491833358614
3.923923923923924e-8,0.15166447423731333
4.004004004004005e-8,0.15465803069443446
4.084084084084085e-8,0.15764546928775122
4.1641641641641643e-8,0.16062667184207186
4.2442442442442445e-8,0.1636015204288858
4.324324324324325e-8,0.16656989737102879
4.404404404404405e-8,0.1695316852473376
4.484484484484485e-8,0.17248676689729522
4.564564564564565e-8,0.17543502542566525
4.644644644644645e-8,0.17837634420711587
4.724724724724725e-8,0.18131060689083345
4.804804804804805e-8,0.18423769740512494
4.8848848848848854e-8,0.18715749996200942
4.9649649649649655e-8,0.19006989906179836
5.045045045045045e-8,0.19297477949766434
5.125125125125126e-8,0.19587202636019865
5.205205205205206e-8,0.1987615250419565
5.2852852852852854e-8,0.2016431612419906
5.365365365365366e-8,0.20451682097037296
5.445445445445446e-8,0.20738239055270352
5.525525525525526e-8,0.21023975663460714
5.6056056056056065e-8,0.21308880618621767
5.685685685685686e-8,0.21592942650664865
5.765765765765766e-8,0.21876150522845214
5.845845845845847e-8,0.22158493032206306
5.9259259259259263e-8,0.22439959010023106
6.006006006006006e-8,0.22720537322243872
6.086086086086087e-8,0.2300021686993055
6.166166166166167e-8,0.23278986589697853
6.246246246246247e-8,0.23556835454150893
6.326326326326327e-8,0.2383375247232137
6.406406406406407e-8,0.24109726690102384
6.486486486486487e-8,0.24384747190681727
6.566566566566567e-8,0.2465880309497372
6.646646646646647e-8,0.24931883562049573
6.726726726726728e-8,0.25203977789566234
6.806806806806808e-8,0.2547507501419366
6.886886886886888e-8,0.2574516451204063
6.966966966966967e-8,0.26014235599078944
7.047047047047048e-8,0.26282277631566037
7.127127127127128e-8,0.26549280006466014
7.207207207207207e-8,0.26815232161869124
7.287287287287288e-8,0.27080123577409504
7.367367367367369e-8,0.2734394377468137
7.447447447447447e-8,0.2760668231765351
7.527527527527529e-8,0.2786832881308211
7.607607607607608e-8,0.28128872910921854
7.687687687687688e-8,0.2838830430473539
7.767767767767769e-8,0.28646612732100996
7.847847847847848e-8,0.28903787975018536
7.927927927927928e-8,0.2915981986031366
8.00800800800801e-8,0.29414698260040256
8.088088088088088e-8,0.2966841309188102
8.16816816816817e-8,0.2992095431954634
8.248248248248249e-8,0.30172311953171305
